"Portsmouth High School","US","NH","Portsmouth",""
"San Ramon Valley High School","US","CA","Danville",""
"Loudoun Valley High School","US","VA","Purcellville","http://www.loudoun.k12.va.us/schools/lvhs/"
"University of Saint Andrews","UK","Fife","St. Andrews","http://www.st-and.ac.uk"
"Rancho Cucamonga High School","US","CA","Rancho Cucamonga","http://rchs.org"
"University of Southern Indiana","US","IN","Evansville","http://www.usi.edu"
"Bayview Secondary School","CA","On","Richmond Hill",""
"Our Lady of Mount Carmel Secondary School","CA","On","Mississauga",""
"Tyee High School","US","WA","Sea-Tac",""
"Hunter High School","US","UT","West Valley City",""
"Northport High School","US","NY","Northport","http://northport.k12.ny.us/~nphs/"
"Ateneo de Manila University","PH","Qc","Quezon City","http://www.admu.edu.ph"
"Sammamish High School","US","WA","Bellevue",""
"Laguna Beach High School","US","CA","Laguna Beach","http://www.lagunabeachschools.org/LBHS/index.htm"
"Ferndale High School","US","MI","Ferndale",""
"Weston High School","US","MA","Weston","http://www.weston.org"
"William P. Clements High School","US","TX","Sugar Land",""
"St. Mary's College","US","IN","Notre Dame","http://www.saintmarys.edu"
"Beaconsfield High School","CA","Qc","Beaconsfield","http://beaconsfield.lbpsb.qc.ca/"
"Christian County High School","US","KY","Hopkinsville","http://class.christian.k12.ky.us/schools/cchs"
"Frederick High School","US","MD","Frederick","http://fhs.fcps.org/"
"Moore High School","US","OK","Moore","http://www.mooreschools.com/mhs/site/"
"Twin Lakes High School","US","IN","Monticello",""
"Appleton North High School","US","WI","Appleton","http://www.aasd.k12.wi.us/north/"
"University of Hawaii, Manoa","US","HI","Honolulu","http://www.manoa.hawaii.edu"
"South Fort Myers High School","US","FL","Fort Myers","http://www.lee.k12.fl.us/schools/sfm/"
"American International College","US","MA","Springfield","http://www.aid.edu"
"Holy Trinity Catholic High School","CA","On","Simcoe","http://www.trinitycatholic.ca"
"Pine Crest Prepatory School","US","FL","Fort Lauderdale",""
"Bear Creek High School","US","CA","Stockton",""
"Moravian College","US","PA","Bethlehem","http://www.moravian.edu"
"Columbia University In the City of New York","US","NY","New York","http://www.columbia.edu"
"Mayfield High School","US","NM","Las Cruces",""
"Immaculata High School","US","NJ","Somerville","http://www.immaculatahighschool.org/"
"Cranford High School","US","NJ","Cranford","http://www.cranfordschools.org/chs/index.html"
"Aiken Technical College","US","SC","Aiken","http://www.atc.edu"
"Gannon University","US","PA","Erie","http://www.gannon.edu"
"Charles P. Allen High School","CA","Ns","Bedford","http://www.cpa.ednet.ns.ca/"
"Carroll Community College","US","MD","Westminster","http://www.carrollcc.edu"
"Mount Saint Charles Academy","US","RI","Woonsocket","http://www.msc.org"
"Rye High School","US","NY","Rye","http://ryecityschools.lhric.org/high/rhs1.htm"
"Sumner Academy of the Arts and Sciences","US","KS","Kansas City",""
"Green River Community College","US","WA","Auburn","http://www.greenriver.edu"
"St. Jean de Brebeuf Catholic Secondary School","CA","On","Hamilton","http://www.hwcdsb.edu.on.ca/stjeande/home.htm"
"Northern Michigan University","US","MI","Marquette","http://www.nmu.edu"
"Hamilton High School North","US","NJ","Hamilton","http://www.hamilton.k12.nj.us/secondary/north1/"
"Lawrence Technological University","US","MI","Southfield","http://www.ltu.edu"
"Cranbrook Kingswood","US","MI","Bloomfield Hills","http://schools.cranbrook.edu"
"Hillwood Comprehensive High School","US","TN","Nashville","http://www.hillwoodhigh.com/"
"Samuel W. Wolfson High School","US","FL","Jacksonville",""
"College of William and Mary","US","VA","Williamsburg","http://www.wm.edu/"
"Itt Technical Institute","US","NY","Liverpool","http://itt-tech.edu"
"Menchville High School","US","VA","Newport News",""
"St. Dominic Regional High School","US","ME","Auburn","http://www.st-dominic.net"
"University of Tulsa","US","OK","Tulsa","http://www.utulsa.edu"
"Bronx High School of Science","US","NY","New York City","http://www.bxscience.edu"
"Pewaukee High School","US","WI","Pewaukee","http://www.pewaukee.k12.wi.us/"
"East Noble High School","US","IN","Kendallville","http://www.eastnoble.net"
"Leland Stanford Junior University","US","CA","Stanford","http://www.stanford.edu"
"Coppell High School","US","TX","Coppell","http://chs.coppellisd.com/"
"Blair Academy","US","NJ","Blairstown","http://www.blair.edu"
"Cardinal Newman High School","US","FL","West Palm Beach",""
"University of Essex","UK","","Colchester","http://www.essex.ac.uk"
"Oklahoma State University","US","OK","Stillwater","http://osu.okstate.edu"
"Delaware Valley College","US","PA","Doylestown","http://devalcol.edu"
"Olathe Northwest High School","US","KS","Olathe",""
"Mortimer Jordan High School","US","AL","Morris",""
"Applewood Heights Secondary School","CA","On","Mississauga","http://applewoodheights.peelschools.org"
"Port Hardy Secondary School","CA","Bc","Port Hardy","http://www.phss.ca"
"Reed City High School","US","MI","Reed City","http://www.reedcity.k12.mi.us/"
"Athol High School","US","MA","Athol","http://www.atholhighschool.com"
"Eastview Secondary School","CA","On","Barrie",""
"Conserve School","US","WI","Land O' Lakes","http://www.conserveschool.org"
"Rutgers University","US","NJ","New Brunswick","http://www.rutgers.edu"
"Northern Kentucky University","US","KY","Highland Heights","http://www.nku.edu"
"Youth Performing Arts School","US","KY","Louisville","http://www.dupontmanual.com/ypas/"
"Rangeview High School","US","CO","Aurora","http://www.aps.k12.co.us/rangeview/"
"Hermitage High School","US","PA","Hermitage",""
"Paul Laurence Dunbar High School","US","KY","Lexington","http://www.pld.fcps.net/"
"Maryknoll High School","US","HI","Honolulu","http://maryknollschool.org/"
"School of the Arts","US","NY","Rochester",""
"Woodside High School","US","CA","Woodside","http://www.woodsidehs.org/"
"John Carroll Catholic High School","US","AL","Birmingham","http://jcchs.org"
"Amherst Central High School","US","NY","Amherst",""
"Lincoln Southeast High School","US","NE","Lincoln","http://lse.lps.org/"
"Jonathan Law High School","US","CT","Milford",""
"High School for Performing and Visual Arts","US","TX","Houston","http://www.hspva.org/"
"Hebrew University of Jerusalem","IL","","Jerusalem","http://www.huji.ac.il/huji/eng/"
"Correlieu Secondary School","CA","Bc","Quesnel",""
"Lake Gibson High School","US","FL","Lakeland",""
"Meadowcreek High School","US","GA","Norcross","http://www.gwinnett.k12.ga.us/MeadowcreekHS/"
"Longmont High School","US","CO","Longmont",""
"Pasadena City College","US","CA","Pasadena",""
"Oxford High School","US","MI","Oxford",""
"Eastlake High School","US","CA","Chula Vista","http://www.suhsd.k12.ca.us/elh/"
"Wallace State Community College","US","AL","Hanceville","http://www.wallacestate.edu/"
"Spring Woods High School","US","TX","Houston",""
"Nova Project","US","WA","Seattle","http://www.novaproj.org"
"Eau Claire Memorial High School","US","WI","Eau Claire","http://www.memorial.ecasd.k12.wi.us"
"Evans High School","US","GA","Evans",""
"Hueneme High School","US","CA","Oxnard",""
"Brunswick High School","US","ME","Brunswick",""
"Miami Jackson High School","US","FL","Miami",""
"White River High School","US","WA","Buckley",""
"Missouri State University","US","MO","Springfield",""
"City High School","US","MI","Grand Rapids",""
"Natchitoches Central High School","US","LA","Natchitoches",""
"Clifton High School","UK","","Bristol","http://www.cliftonhigh.bristol.sch.uk/"
"City University","UK","","London","http://www.city.ac.uk/"
"Fridley High School","US","MN","Fridley",""
"California State University of Fullerton","US","CA","Fullerton",""
"Douglas College","CA","Bc","New Westminster","http://www.douglas.bc.ca"
"Hamilton High West","US","NJ","Hamilton",""
"Des Moines Area Community College","US","IA","Des Moines","http://www.dmacc.cc.ia.us/"
"Gretchen Whitney High School","US","CA","Cerritos","http://www.whitneyhs.net"
"Harriton High School","US","PA","Rosemont","http://www.lmsd.org/schools/harriton/"
"Cordova High School","US","AL","Cordova","http://www.walkercountyschool.org"
"Indian Valley High School","US","PA","Lewistown","http://www.mcsdk12.org/schools/ivhs"
"Washingtonville High School","US","NY","Washingtonville",""
"Bridgeport High School","US","MI","Bridgeport","http://hs.bscs.k12.mi.us/"
"Truckee Meadows Community College","US","NV","Reno","http://tmcc.edu/"
"Dunbarton High School","CA","On","Pickering",""
"West Kings District High School","CA","Ns","Auburn","http://www.westkings.ednet.ns.ca/"
"Los Angeles County High School for the Arts","US","CA","Los Angeles",""
"Winnebago High School","US","IL","Winnebago",""
"Brandywine High School","US","DE","Wilmington","http://www.k12.de.us/brandywinehs/"
"Bellarmine University","US","KY","Louisville","http://www.bellarmine.edu"
"Tc Roberson High School","US","NC","Asheville","http://www.tcrhs.buncombe.k12.nc.us/"
"Nova High School","US","FL","Davie",""
"White Oak High School","US","TX","White Oak","http://woisd.net/wocampuses/hs/"
"Louisiana College","US","LA","Pineville",""
"West Windsor - Plainsboro High School South","US","NJ","Plainsboro",""
"Twentynine Palms High School","US","CA","Twentynine Palms",""
"Seton Hall Preparatory School","US","NJ","West Orange","http://www.shp.org"
"Madison High School","US","NJ","Madison",""
"University of Hartford","US","CT","Hartford","http://www.hartford.edu"
"Reading High School","US","PA","Reading","http://www.readingsd.org/RHS.html"
"Providence College","US","RI","Providence",""
"Hiram College","US","OH","Hiram","http://www.hiram.edu"
"University of Queensland","AU","Qld","St. Lucia","http://www.uq.edu.au"
"Berkeley High School","US","CA","Berkeley","http://www.bhs.berkeley.k12.ca.us/"
"Lasell College","US","MA","Auburndale","http://www.lasell.edu"
"Woburn Collegiate Institute","CA","On","Toronto","http://www.woburnci.com"
"St. Mary's Academy","US","OR","Portland",""
"Southern Polytechnic State University","US","GA","Marietta","http://www.spsu.edu"
"Park Falls High School","US","WI","Park Falls","http://www.cardinalcountry.net"
"Crowder College","US","MO","Neosho","http://www.crowder.edu/"
"Molloy College","US","NY","Rockville Centre","http://www.molloy.edu"
"California State University Stanislaus","US","CA","Turlock",""
"York High School","US","ME","York","http://www.yorkschools.org/yhs/"
"Peru High School","US","IN","Peru","http://www.peru.k12.in.us"
"Collins College","US","AZ","Tempe",""
"Bishop Hoban High School","US","PA","Wilkes-Barre","http://bishophoban.com"
"Rancho Alamitos High School","US","CA","Garden Grove",""
"New York University","US","NY","New York City","http://www.nyu.edu"
"Manitou Springs High School","US","CO","Manitou Springs",""
"Sam Houston High School","US","LA","Lake Charles",""
"Keene State College","US","NH","Keene","http://www.keene.edu/"
"Blue Valley North High School","US","KS","Overland Park","http://www.bv229.k12.ks.us/BVN/"
"Covina High School","US","CA","Covina",""
"Pine Creek High School","US","CO","Colorado Springs",""
"Monte Vista High School","US","CA","Spring Valley","http://montevista.guhsd.net/mainpage.html"
"Paradise Valley High School","US","AZ","Scottsdale","http://epage.pvusd.k12.az.us/pvhswebsite/"
"College of New Jersey","US","NJ","Ewing","http://www.tcnj.edu"
"Northampton Area High School","US","PA","Northampton",""
"Colorado's Finest Alternative High School","US","CO","Englewood",""
"Oak Harbor High School","US","WA","Oak Harbor",""
"Freehold Township High School","US","NJ","Freehold",""
"Curry High School","US","AL","Jasper",""
"Valley High School","US","NV","Las Vegas",""
"Mountain View High School","US","UT","Orem",""
"Gosford High School","AU","Nsw","Gosford",""
"Cypress Community College","US","CA","Cypress",""
"South East Polk High School","US","IA","Runnels",""
"William Byrd High School","US","VA","Vinton","http://www.rcs.k12.va.us/wbhs/"
"Tacoma Community College","US","WA","Tacoma",""
"University of Kent","UK","Kent","Canterbury",""
"University of la Verne","US","CA","La Verne","http://www.ulv.edu/"
"Shelley High School","US","ID","Shelley",""
"San Lorenzo Valley High School","US","CA","Felton",""
"Cape Coral High School","US","FL","Cape Coral",""
"Cedar Valley College","US","TX","Lancaster","http://www.cedarvalleycollege.edu/"
"Twin Falls High School","US","ID","Twin Falls","http://tfhsbruins.com/"
"Chesapeake High School","US","MD","Pasadena","http://www.chesapeakehigh.org/"
"Brescia University","US","KY","Owensboro","http://www.brescia.edu"
"Montgomery College","US","TX","Conroe",""
"Boston Latin School","US","MA","Boston","http://bls.org"
"Joe Kubert School of Cartoon and Graphic Art, Inc.","US","NJ","Dover","http://www.kubertsworld.com/kubertschool/KubertSchool.htm"
"Full Sail Real World Education","US","FL","Orlando",""
"Cooper City High School","US","FL","Cooper City","http://www.coopercityhigh.org"
"William Chrisman High School","US","MO","Independence","http://www.indep.k12.mo.us/Chrisman/"
"Merivale High School","CA","Ont","Ottawa","http://www1.ocdsb.edu.on.ca/meriweb/"
"Redmond High School","US","WA","Redmond",""
"Colonia High School","US","NJ","Colonia","http://www.woodbridge.k12.nj.us/SchoolsHS/Colonia-HS/high_chs.htm"
"Space Coast Junior/senior High School","US","FL","Cocoa",""
"Kofa High School","US","AZ","Yuma",""
"North Marion High School","US","OR","Aurora",""
"Marshall University","US","WV","Huntington","http://www.marshall.edu"
"Narragansett Regional High School","US","MA","Baldwinville","http://www.nrsd.org"
"Clark State Community College","US","OH","Springfield",""
"Delaware Technical and Community College","US","DE","Wilmington","http://www.dtcc.edu"
"Indiana Academy for Science, Mathematics, and Humanities","US","IN","Muncie","http://www.bsu.edu/web/academy/"
"Simcoe Composite School","CA","On","Simcoe","http://www.simcoesabres.com/main.html"
"Massachusetts College of Art","US","MA","Boston","http://www.massart.edu"
"South Mecklenburg High School","US","NC","Charlotte",""
"Stephens College","US","MO","Columbia","http://www.stephens.edu"
"Watertown High School","US","MA","Watertown","http://www.watertown.k12.ma.us/WHS"
"Charlton County High School","US","GA","Folkston","http://168.11.68.12/"
"Stevenson High School","US","MI","Livonia","http://www.livonia.k12.mi.us/schools/high/stevenson/"
"East Boston High School","US","MA","East Boston",""
"Bellevue High School","US","WA","Bellevue",""
